"Jahr";"StaeNichtStaeBev_CD";"StaeNichtStaeBev";"Auslaendergruppe_CD";"Auslaendergruppe";"Sektor_CD";"Sektor";"Geschlecht_CD";"Geschlecht";"Arbeitskanton_CD";"Arbeitskanton";"Nation_CD";"Nation";"Kontinent_CD";"Kontinent";"EuropaDrittstaat_CD";"EuropaDrittstaat";"AnzahlPersonen"
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";0;"Männlich";18;"Graubünden";230;"Polen";1;"Europa";2;"EU-8";2
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";0;"Männlich";18;"Graubünden";231;"Portugal";1;"Europa";1;"EU-17";1
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";0;"Männlich";18;"Graubünden";232;"Rumänien";1;"Europa";3;"EU-2";5
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";0;"Männlich";18;"Graubünden";265;"Ukraine";1;"Europa";6;"Drittstaaten";1
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";0;"Männlich";19;"Aargau";212;"Frankreich";1;"Europa";1;"EU-17";1
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";0;"Männlich";19;"Aargau";214;"Griechenland";1;"Europa";1;"EU-17";1
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";0;"Männlich";19;"Aargau";230;"Polen";1;"Europa";2;"EU-8";15
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";0;"Männlich";19;"Aargau";231;"Portugal";1;"Europa";1;"EU-17";5
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";0;"Männlich";19;"Aargau";232;"Rumänien";1;"Europa";3;"EU-2";3
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";0;"Männlich";19;"Aargau";240;"Ungarn";1;"Europa";2;"EU-8";3
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";0;"Männlich";19;"Aargau";243;"Slowakische Republik";1;"Europa";2;"EU-8";1
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";0;"Männlich";19;"Aargau";265;"Ukraine";1;"Europa";6;"Drittstaaten";6
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";0;"Männlich";19;"Aargau";406;"Brasilien";3;"Amerika";6;"Drittstaaten";4
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";0;"Männlich";19;"Aargau";423;"Kanada";3;"Amerika";6;"Drittstaaten";1
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";0;"Männlich";20;"Thurgau";205;"Bulgarien";1;"Europa";3;"EU-2";1
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";0;"Männlich";20;"Thurgau";230;"Polen";1;"Europa";2;"EU-8";51
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";0;"Männlich";20;"Thurgau";231;"Portugal";1;"Europa";1;"EU-17";6
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";0;"Männlich";20;"Thurgau";232;"Rumänien";1;"Europa";3;"EU-2";32
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";0;"Männlich";20;"Thurgau";240;"Ungarn";1;"Europa";2;"EU-8";12
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";0;"Männlich";20;"Thurgau";243;"Slowakische Republik";1;"Europa";2;"EU-8";12
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";0;"Männlich";20;"Thurgau";265;"Ukraine";1;"Europa";6;"Drittstaaten";2
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";0;"Männlich";20;"Thurgau";406;"Brasilien";3;"Amerika";6;"Drittstaaten";3
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";0;"Männlich";21;"Tessin";205;"Bulgarien";1;"Europa";3;"EU-2";1
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";0;"Männlich";21;"Tessin";218;"Italien";1;"Europa";1;"EU-17";4
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";0;"Männlich";21;"Tessin";232;"Rumänien";1;"Europa";3;"EU-2";1
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";0;"Männlich";21;"Tessin";236;"Spanien";1;"Europa";1;"EU-17";1
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";0;"Männlich";21;"Tessin";243;"Slowakische Republik";1;"Europa";2;"EU-8";1
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";0;"Männlich";22;"Waadt";230;"Polen";1;"Europa";2;"EU-8";7
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";0;"Männlich";22;"Waadt";231;"Portugal";1;"Europa";1;"EU-17";4
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";0;"Männlich";23;"Wallis";204;"Belgien";1;"Europa";1;"EU-17";1
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";0;"Männlich";23;"Wallis";207;"Deutschland";1;"Europa";1;"EU-17";1
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";0;"Männlich";23;"Wallis";212;"Frankreich";1;"Europa";1;"EU-17";5
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";0;"Männlich";23;"Wallis";218;"Italien";1;"Europa";1;"EU-17";3
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";0;"Männlich";23;"Wallis";230;"Polen";1;"Europa";2;"EU-8";12
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";0;"Männlich";23;"Wallis";231;"Portugal";1;"Europa";1;"EU-17";20
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";0;"Männlich";23;"Wallis";232;"Rumänien";1;"Europa";3;"EU-2";2
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";0;"Männlich";23;"Wallis";236;"Spanien";1;"Europa";1;"EU-17";4
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";0;"Männlich";23;"Wallis";508;"China (Volksrepublik)";4;"Asien";6;"Drittstaaten";1
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";1;"Weiblich";1;"Zürich";230;"Polen";1;"Europa";2;"EU-8";3
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";1;"Weiblich";1;"Zürich";231;"Portugal";1;"Europa";1;"EU-17";4
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";1;"Weiblich";1;"Zürich";232;"Rumänien";1;"Europa";3;"EU-2";6
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";1;"Weiblich";1;"Zürich";240;"Ungarn";1;"Europa";2;"EU-8";3
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";1;"Weiblich";1;"Zürich";265;"Ukraine";1;"Europa";6;"Drittstaaten";1
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";1;"Weiblich";1;"Zürich";423;"Kanada";3;"Amerika";6;"Drittstaaten";1
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";1;"Weiblich";2;"Bern";230;"Polen";1;"Europa";2;"EU-8";2
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";1;"Weiblich";2;"Bern";231;"Portugal";1;"Europa";1;"EU-17";1
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";1;"Weiblich";2;"Bern";232;"Rumänien";1;"Europa";3;"EU-2";5
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";1;"Weiblich";2;"Bern";236;"Spanien";1;"Europa";1;"EU-17";2
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";1;"Weiblich";2;"Bern";250;"Kroatien";1;"Europa";4;"EU-1";1
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";1;"Weiblich";2;"Bern";265;"Ukraine";1;"Europa";6;"Drittstaaten";2
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";1;"Weiblich";3;"Luzern";207;"Deutschland";1;"Europa";1;"EU-17";1
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";1;"Weiblich";3;"Luzern";230;"Polen";1;"Europa";2;"EU-8";4
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";1;"Weiblich";3;"Luzern";264;"Russland";1;"Europa";6;"Drittstaaten";1
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";1;"Weiblich";5;"Schwyz";244;"Tschechische Republik";1;"Europa";2;"EU-8";1
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";1;"Weiblich";9;"Zug";230;"Polen";1;"Europa";2;"EU-8";1
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";1;"Weiblich";9;"Zug";232;"Rumänien";1;"Europa";3;"EU-2";1
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";1;"Weiblich";10;"Freiburg";205;"Bulgarien";1;"Europa";3;"EU-2";3
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";1;"Weiblich";10;"Freiburg";230;"Polen";1;"Europa";2;"EU-8";8
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";1;"Weiblich";10;"Freiburg";231;"Portugal";1;"Europa";1;"EU-17";3
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";1;"Weiblich";10;"Freiburg";236;"Spanien";1;"Europa";1;"EU-17";1
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";1;"Weiblich";10;"Freiburg";243;"Slowakische Republik";1;"Europa";2;"EU-8";1
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";1;"Weiblich";11;"Solothurn";240;"Ungarn";1;"Europa";2;"EU-8";1
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";1;"Weiblich";11;"Solothurn";265;"Ukraine";1;"Europa";6;"Drittstaaten";2
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";1;"Weiblich";13;"Basel-Land";230;"Polen";1;"Europa";2;"EU-8";2
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";1;"Weiblich";13;"Basel-Land";264;"Russland";1;"Europa";6;"Drittstaaten";1
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";1;"Weiblich";14;"Schaffhausen";265;"Ukraine";1;"Europa";6;"Drittstaaten";3
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";1;"Weiblich";17;"St. Gallen";205;"Bulgarien";1;"Europa";3;"EU-2";1
2020;1;"Ständige ausl. Bevölkerung";1;"Kurzaufenthalter (L) >= 12 Monate";1;"Sektor Landwirtschaft";1;"Weiblich";17;"St. Gallen";218;"Italien";1;"Europa";1;"EU-17";2
